"101","-71.2192998.93E-4","-33.6805928.93E-4"
"102","-70.9154828.93E-4","-33.6571668.93E-4"
"105","-71.1962058.93E-4","-33.7408918.93E-4"
"106","-71.2179578.93E-4","-33.7025158.93E-4"
"107","-71.2027058.93E-4","-33.6787618.93E-4"
"109","-71.1962058.93E-4","-33.7408918.93E-4"
"110","-71.2301718.93E-4","-33.687458.93E-4"
"111","-71.2302028.93E-4","-33.6815268.93E-4"
"112","-71.1932228.93E-4","-33.6789288.93E-4"
"113","-71.1962058.93E-4","-33.7408918.93E-4"
"114","-71.1962058.93E-4","-33.7408918.93E-4"
"115","-71.1962058.93E-4","-33.7408918.93E-4"
"116","-71.2240148.93E-4","-33.6965798.93E-4"
"117","-71.2247778.93E-4","-33.6801418.93E-4"
"118","-71.1962058.93E-4","-33.7408918.93E-4"
"119","-71.2292258.93E-4","-33.6829268.93E-4"
"120","-71.1962058.93E-4","-33.7408918.93E-4"
"121","-71.2280358.93E-4","-33.7408918.93E-4"
"122","-71.2093518.93E-4","-33.6782498.93E-4"
"123","-71.224488.93E-4","-33.6836748.93E-4"
"124","-71.205758.93E-4","-33.7408918.93E-4"
"125","-71.1962058.93E-4","-33.7408918.93E-4"
"127","-71.2360318.93E-4","-33.6829348.93E-4"
"128","-71.0353398.93E-4","-33.6668598.93E-4"
"129","-71.1962058.93E-4","-33.7408918.93E-4"
"130","-71.1962058.93E-4","-33.7408918.93E-4"
"131","-71.0353398.93E-4","-33.6668598.93E-4"
"132","-71.1962058.93E-4","-33.7408918.93E-4"
"133","-71.2243048.93E-4","-33.6998378.93E-4"
"134","-71.2118458.93E-4","-33.4961098.93E-4"
"135","-71.0551998.93E-4","-34.039048.93E-4"
"136","-71.1962058.93E-4","-33.7408918.93E-4"
"138","-71.1499948.93E-4","-33.654438.93E-4"
"139","-71.198998.93E-4","-33.6824468.93E-4"
"140","-71.2163478.93E-4","-33.7097248.93E-4"
"141","-71.2359168.93E-4","-33.6830188.93E-4"
"142","-71.2324838.93E-4","-33.6806268.93E-4"
"144","-71.2212148.93E-4","-33.680668.93E-4"
"145","-71.2270138.93E-4","-33.6849148.93E-4"
"146","-70.5940328.93E-4","-33.6220938.93E-4"
"147","-71.2150578.93E-4","-33.6803518.93E-4"
"148","-71.1962058.93E-4","-33.7408918.93E-4"
"149","-71.1962058.93E-4","-33.7408918.93E-4"
"150","-71.2118458.93E-4","-33.4961098.93E-4"
"151","-71.2118458.93E-4","-33.4961098.93E-4"
"152","-71.2281728.93E-4","-33.6825648.93E-4"
"153","-71.0551998.93E-4","-34.039048.93E-4"
"155","-71.1511548.93E-4","-33.646248.93E-4"
"156","-71.2313398.93E-4","-33.6832548.93E-4"
"157","-71.1962058.93E-4","-33.7408918.93E-4"
"158","-71.2344518.93E-4","-33.6809318.93E-4"
"159","-71.1962058.93E-4","-33.7408918.93E-4"
"160","-71.1878138.93E-4","-33.6781358.93E-4"
"161","-71.1962058.93E-4","-33.7408918.93E-4"
"162","-71.2299738.93E-4","-33.6855938.93E-4"
"163","-71.2081228.93E-4","-33.7408918.93E-4"
"164","-71.2104038.93E-4","-33.6900148.93E-4"
"166","-71.2138378.93E-4","-33.6919988.93E-4"
"167","-71.2292028.93E-4","-33.6825688.93E-4"
"168","-71.226868.93E-4","-33.6860818.93E-4"
"169","-71.1962058.93E-4","-33.7408918.93E-4"
"170","-71.227898.93E-4","-33.6825418.93E-4"
"171","-70.677948.93E-4","-33.5992098.93E-4"
"172","-71.2118458.93E-4","-33.4961098.93E-4"
"173","-71.2118458.93E-4","-33.4961098.93E-4"
"174","-71.2336738.93E-4","-33.6814088.93E-4"
"176","-71.1962058.93E-4","-33.7408918.93E-4"
"177","-71.1962058.93E-4","-33.7408918.93E-4"
"178","-71.1962058.93E-4","-33.7408918.93E-4"
"179","-71.2025998.93E-4","-33.679318.93E-4"
"180","-71.2099088.93E-4","-33.6831178.93E-4"
"181","-71.2292868.93E-4","-33.6784028.93E-4"
"182","-71.2239158.93E-4","-33.6814168.93E-4"
"183","-71.0353398.93E-4","-33.6795928.93E-4"
"185","-71.1962058.93E-4","-33.7408918.93E-4"
"186","-71.1962058.93E-4","-33.7408918.93E-4"
"187","-71.2118458.93E-4","-33.4961098.93E-4"
"188","-71.1962058.93E-4","-33.7408918.93E-4"
"189","-71.2233438.93E-4","-33.7408918.93E-4"
"190","-71.1962058.93E-4","-33.7408918.93E-4"
"191","-71.1962058.93E-4","-33.7408918.93E-4"
"192","-71.1962058.93E-4","-33.7408918.93E-4"
"193","-71.2247928.93E-4","-33.6993338.93E-4"
"195","-71.2189798.93E-4","-33.6991548.93E-4"
"196","-71.1962058.93E-4","-33.7408918.93E-4"
"198","-71.2217798.93E-4","-33.7408918.93E-4"
"199","-71.1962058.93E-4","-33.7408918.93E-4"
"200","-71.2183618.93E-4","-33.6812678.93E-4"
"201","-71.211068.93E-4","-33.682488.93E-4"
"203","-71.1962058.93E-4","-33.7408918.93E-4"
"204","-71.2055058.93E-4","-33.6783458.93E-4"
"206","-71.1962058.93E-4","-33.7408918.93E-4"
"207","-71.1962058.93E-4","-33.7408918.93E-4"
"208","-71.2299128.93E-4","-33.6871268.93E-4"
"209","-71.1498038.93E-4","-33.6519858.93E-4"
"211","-71.1506428.93E-4","-33.6540728.93E-4"
"212","-71.1962058.93E-4","-33.7408918.93E-4"
"213","-71.1962058.93E-4","-33.7408918.93E-4"
"214","-71.2284098.93E-4","-33.6802298.93E-4"
"215","-71.0353398.93E-4","-33.6668598.93E-4"
"216","-71.1962058.93E-4","-33.7408918.93E-4"
"217","-71.1962058.93E-4","-33.7408918.93E-4"
"219","-70.8562778.93E-4","-33.4364178.93E-4"
"220","-70.588738.93E-4","-33.5146418.93E-4"
"221","-70.5722128.93E-4","-33.3798038.93E-4"
"222","-73.0157248.93E-4","-36.9022838.93E-4"
"223","-71.206398.93E-4","-33.57048.93E-4"
"224","-71.1962058.93E-4","-33.7408918.93E-4"
"225","-71.2201928.93E-4","-33.7041638.93E-4"
"227","-71.2215888.93E-4","-33.6885538.93E-4"
"229","-71.1962058.93E-4","-33.7408918.93E-4"
"230","-71.1547248.93E-4","-33.654438.93E-4"
"231","-71.2225578.93E-4","-33.7408918.93E-4"
"232","-71.2217188.93E-4","-33.6925438.93E-4"
"233","-71.2298288.93E-4","-33.6873898.93E-4"
"235","-71.2118458.93E-4","-33.4961098.93E-4"
"236","-71.2204138.93E-4","-33.7062078.93E-4"
"237","-71.449898.93E-4","-33.9279868.93E-4"
"239","-71.2253428.93E-4","-33.6855438.93E-4"
"240","-71.2284778.93E-4","-33.6817828.93E-4"
"241","-70.6730658.93E-4","-33.6009068.93E-4"
"242","-71.2345438.93E-4","-33.6805278.93E-4"
"243","-70.6535118.93E-4","-33.4476248.93E-4"
"244","-71.2293328.93E-4","-33.6837588.93E-4"
"245","-71.1962058.93E-4","-33.7408918.93E-4"
"246","-71.2238398.93E-4","-33.6961448.93E-4"
"247","-70.7355428.93E-4","-33.745758.93E-4"
"248","-70.7399988.93E-4","-33.4668128.93E-4"
"249","-71.2292798.93E-4","-33.6843458.93E-4"
"250","-70.6908578.93E-4","-33.4763798.93E-4"
"251","-70.6536648.93E-4","-33.436318.93E-4"
"252","-71.1975788.93E-4","-33.6837438.93E-4"
"254","-71.1969158.93E-4","-33.6809318.93E-4"
"255","-71.1962058.93E-4","-33.7408918.93E-4"
"256","-71.231858.93E-4","-33.6812638.93E-4"
"257","-71.1962058.93E-4","-33.7408918.93E-4"
"258","-71.2082758.93E-4","-33.6809468.93E-4"
"259","-71.2213448.93E-4","-33.6931888.93E-4"
"260","-71.1962058.93E-4","-33.7408918.93E-4"
"261","-70.7276468.93E-4","-33.4018368.93E-4"
"262","-70.7237178.93E-4","-33.4507298.93E-4"
"264","-70.6761258.93E-4","-33.564228.93E-4"
"265","-71.0551998.93E-4","-34.039048.93E-4"
"266","-71.1962058.93E-4","-33.7408918.93E-4"
"267","-71.1962058.93E-4","-33.7408918.93E-4"
"268","-71.1962058.93E-4","-33.7408918.93E-4"
"269","-71.2273948.93E-4","-33.7408918.93E-4"
"270","-71.2263958.93E-4","-33.6851888.93E-4"
"271","-71.2270748.93E-4","-33.6855558.93E-4"
"273","-71.2216268.93E-4","-33.6994938.93E-4"
"274","-71.0551998.93E-4","-34.039048.93E-4"
"275","-71.449898.93E-4","-33.9279868.93E-4"
"276","-71.2285168.93E-4","-33.6811878.93E-4"
"277","-71.2319958.93E-4","-33.6788568.93E-4"
"278","-71.1548168.93E-4","-33.6536838.93E-4"
"279","-71.1962058.93E-4","-33.7408918.93E-4"
"281","-71.1503228.93E-4","-33.655278.93E-4"
"282","-71.214798.93E-4","-33.6885498.93E-4"
"284","-71.1962058.93E-4","-33.7408918.93E-4"
"285","-71.1962058.93E-4","-33.7408918.93E-4"
"286","-71.2009818.93E-4","-33.6830338.93E-4"
"287","-70.6485148.93E-4","-33.4743198.93E-4"
"288","-71.1962058.93E-4","-33.7408918.93E-4"
"289","-71.2118458.93E-4","-33.4961098.93E-4"
"290","-71.1226438.93E-4","-33.5192768.93E-4"
"291","-71.2286158.93E-4","-33.6833888.93E-4"
"292","-71.1962058.93E-4","-33.7408918.93E-4"
"293","-71.2224128.93E-4","-33.7041478.93E-4"
"294","-71.2173848.93E-4","-33.7005428.93E-4"
"295","-70.6978848.93E-4","-33.4545258.93E-4"
"296","-70.6697698.93E-4","-33.1816988.93E-4"
"297","-71.2118458.93E-4","-33.4961098.93E-4"
"298","-71.1962058.93E-4","-33.7408918.93E-4"
"299","-70.6573188.93E-4","-33.4342428.93E-4"
"300","-71.2104428.93E-4","-33.6828588.93E-4"
"301","-71.2110298.93E-4","-33.6826978.93E-4"
"302","-71.2045978.93E-4","-33.6801158.93E-4"
"303","-71.227288.93E-4","-33.6806988.93E-4"
"305","-71.2192848.93E-4","-33.7060898.93E-4"
"306","-71.1962058.93E-4","-33.7408918.93E-4"
"307","-71.1962058.93E-4","-33.7408918.93E-4"
"308","-71.1962058.93E-4","-33.7408918.93E-4"
"310","-71.1962058.93E-4","-33.7408918.93E-4"
"311","-71.2068568.93E-4","-33.6861658.93E-4"
"312","-71.1962058.93E-4","-33.7408918.93E-4"
"314","-71.2175838.93E-4","-33.7002798.93E-4"
"316","-71.1962058.93E-4","-33.7408918.93E-4"
"317","-71.1962058.93E-4","-33.7408918.93E-4"
"318","-71.2313168.93E-4","-33.6848878.93E-4"
"319","-71.2155768.93E-4","-33.6933448.93E-4"
"320","-71.1962058.93E-4","-33.7408918.93E-4"
"321","-71.1543278.93E-4","-33.6551788.93E-4"
"322","-71.1962058.93E-4","-33.7408918.93E-4"
"323","-71.1962058.93E-4","-33.7408918.93E-4"
"325","-71.1962058.93E-4","-33.7408918.93E-4"
"326","-71.1962058.93E-4","-33.7408918.93E-4"
"327","-71.2253578.93E-4","-33.6929248.93E-4"
"328","-71.1962058.93E-4","-33.7408918.93E-4"
"329","-71.1962058.93E-4","-33.7408918.93E-4"
"330","-71.1962058.93E-4","-33.7408918.93E-4"
"331","-71.1962058.93E-4","-33.7408918.93E-4"
"332","-71.1962058.93E-4","-33.7408918.93E-4"
"333","-71.2263038.93E-4","-33.6852118.93E-4"
"334","-71.0551998.93E-4","-34.039048.93E-4"
"335","-71.0551998.93E-4","-34.039048.93E-4"
"336","-71.1962058.93E-4","-33.7408918.93E-4"
"339","-71.2164768.93E-4","-33.7106938.93E-4"
"342","-71.1962058.93E-4","-33.7408918.93E-4"
"343","-71.449898.93E-4","-33.9279868.93E-4"
"344","-71.2084588.93E-4","-33.6754918.93E-4"
"345","-71.2118458.93E-4","-33.4961098.93E-4"
"347","-71.1962058.93E-4","-33.7408918.93E-4"
"348","-71.2224738.93E-4","-33.6982358.93E-4"
"349","-71.1962058.93E-4","-33.7408918.93E-4"
"350","-71.1962058.93E-4","-33.7408918.93E-4"
"351","-70.7732328.93E-4","-33.539688.93E-4"
"353","-71.2036298.93E-4","-33.6789028.93E-4"
"354","-71.2199178.93E-4","-33.5691918.93E-4"
"355","-71.2295918.93E-4","-33.6871348.93E-4"
"356","-70.7124188.93E-4","-33.4715468.93E-4"
"357","-71.1962058.93E-4","-33.7408918.93E-4"
"358","-71.2243048.93E-4","-33.6998378.93E-4"
"359","-71.2177738.93E-4","-33.7038158.93E-4"
"360","-71.2174688.93E-4","-33.6894198.93E-4"
"361","-71.2146388.93E-4","-33.6884578.93E-4"
"362","-71.2207348.93E-4","-33.7050638.93E-4"
"363","-71.1962058.93E-4","-33.7408918.93E-4"
"364","-70.6992038.93E-4","-33.5152478.93E-4"
"365","-71.1962058.93E-4","-33.7408918.93E-4"
"366","-71.1962058.93E-4","-33.7408918.93E-4"
"367","-71.2118458.93E-4","-33.4961098.93E-4"
"368","-71.2231458.93E-4","-33.6805198.93E-4"
"369","-71.2257618.93E-4","-33.6954548.93E-4"
"370","-71.1962058.93E-4","-33.7408918.93E-4"
"371","-71.1962058.93E-4","-33.7408918.93E-4"
"372","-71.1962058.93E-4","-33.7408918.93E-4"
"373","-71.1962058.93E-4","-33.7408918.93E-4"
"374","-71.2207728.93E-4","-33.6806878.93E-4"
"375","-71.2249078.93E-4","-33.6924638.93E-4"
"376","-71.1962058.93E-4","-33.7408918.93E-4"
"377","-71.2080388.93E-4","-33.6970568.93E-4"
"378","-71.1962058.93E-4","-33.7408918.93E-4"
"379","-71.2063988.93E-4","-33.6824048.93E-4"
"380","-71.2211848.93E-4","-33.6960838.93E-4"
"381","-71.1962058.93E-4","-33.7408918.93E-4"
"382","-71.2085348.93E-4","-33.6758088.93E-4"
"383","-71.1962058.93E-4","-33.7408918.93E-4"
"384","-71.1962058.93E-4","-33.7408918.93E-4"
"385","-71.1962058.93E-4","-33.7408918.93E-4"
"386","-71.1962058.93E-4","-33.7408918.93E-4"
"387","-71.2118458.93E-4","-33.4961098.93E-4"
"388","-71.2118458.93E-4","-33.4961098.93E-4"
"389","-71.1249778.93E-4","-33.5150578.93E-4"
"390","-70.9160398.93E-4","-33.7264028.93E-4"
"391","-71.2282648.93E-4","-33.6813898.93E-4"
"392","-71.1962058.93E-4","-33.7408918.93E-4"
"393","-71.1962058.93E-4","-33.7408918.93E-4"
"394","-71.1962058.93E-4","-33.7408918.93E-4"
"395","-71.1868678.93E-4","-33.6782428.93E-4"
"396","-71.1962058.93E-4","-33.7408918.93E-4"
"397","-71.2118458.93E-4","-33.4961098.93E-4"
"398","-71.2303478.93E-4","-33.684838.93E-4"
"400","-71.1962058.93E-4","-33.7408918.93E-4"
"401","-71.2015238.93E-4","-33.6791888.93E-4"
"402","-71.1962058.93E-4","-33.7408918.93E-4"
"404","-71.2009518.93E-4","-33.6835598.93E-4"
"405","-71.2304998.93E-4","-33.6819538.93E-4"
"406","-71.0353398.93E-4","-33.6668598.93E-4"
"407","-71.2005088.93E-4","-33.678738.93E-4"
"409","-71.22578.93E-4","-33.6862988.93E-4"
"410","-71.1962058.93E-4","-33.7408918.93E-4"
"411","-71.1962058.93E-4","-33.7408918.93E-4"
"412","-71.2092448.93E-4","-33.6820188.93E-4"
"413","-71.1962058.93E-4","-33.7408918.93E-4"
"415","-70.6796118.93E-4","-33.5727778.93E-4"
"416","-71.2228558.93E-4","-33.6811948.93E-4"
"417","-71.1962058.93E-4","-33.7408918.93E-4"
"418","-71.1962058.93E-4","-33.7408918.93E-4"
"420","-71.2315228.93E-4","-33.6801228.93E-4"
"421","-71.2229398.93E-4","-33.6937268.93E-4"
"423","-71.2122048.93E-4","-33.6762018.93E-4"
"424","-70.7399988.93E-4","-33.4668128.93E-4"
"425","-71.449898.93E-4","-33.9279868.93E-4"
"426","-71.2030948.93E-4","-33.68478.93E-4"
"427","-71.1962058.93E-4","-33.7408918.93E-4"
"428","-70.7327048.93E-4","-33.4092758.93E-4"
"429","-71.1962058.93E-4","-33.7408918.93E-4"
"430","-71.1962058.93E-4","-33.7408918.93E-4"
"431","-71.2218868.93E-4","-33.7408918.93E-4"
"432","-71.2295688.93E-4","-33.7408918.93E-4"
"433","-71.2258388.93E-4","-33.7408918.93E-4"
"434","-71.2270818.93E-4","-33.6820458.93E-4"
"436","-71.2031568.93E-4","-33.6782468.93E-4"
"437","-71.2216428.93E-4","-33.7021148.93E-4"
"438","-71.2280048.93E-4","-33.6850288.93E-4"
"439","-71.2333688.93E-4","-33.6804628.93E-4"
"440","-71.2118458.93E-4","-33.4961098.93E-4"
"442","-71.1867838.93E-4","-33.6779448.93E-4"
"445","-71.1223078.93E-4","-33.5204128.93E-4"
"447","-71.449898.93E-4","-33.9279868.93E-4"
"448","-71.1962058.93E-4","-33.7408918.93E-4"
"449","-71.220528.93E-4","-33.6989718.93E-4"
"450","-71.2025998.93E-4","-33.679318.93E-4"
"452","-71.1962058.93E-4","-33.7408918.93E-4"
"453","-71.1962058.93E-4","-33.7408918.93E-4"
"454","-71.2073448.93E-4","-33.6857768.93E-4"
"455","-71.1865088.93E-4","-33.6781468.93E-4"
"457","-71.2346738.93E-4","-33.6848988.93E-4"
"458","-71.1962058.93E-4","-33.7408918.93E-4"
"459","-71.2066578.93E-4","-33.7408918.93E-4"
"460","-71.2225348.93E-4","-33.6904078.93E-4"
"461","-71.2313318.93E-4","-33.6805658.93E-4"
"462","-70.6210718.93E-4","-33.4904148.93E-4"
"463","-71.1531378.93E-4","-33.6551328.93E-4"
"464","-71.1962058.93E-4","-33.7408918.93E-4"
"465","-71.1962058.93E-4","-33.7408918.93E-4"
"467","-71.1523068.93E-4","-33.6498538.93E-4"
"468","-71.1276098.93E-4","-33.4071628.93E-4"
"469","-71.1962058.93E-4","-33.7408918.93E-4"
"470","-71.2118458.93E-4","-33.4961098.93E-4"
"472","-71.1962058.93E-4","-33.7408918.93E-4"
"473","-71.1962058.93E-4","-33.7408918.93E-4"
"474","-71.1962058.93E-4","-33.7408918.93E-4"
"475","-71.1962058.93E-4","-33.7408918.93E-4"
"476","-71.2315298.93E-4","-33.683968.93E-4"
"477","-71.1962058.93E-4","-33.7408918.93E-4"
"478","-71.1962058.93E-4","-33.7408918.93E-4"
"479","-71.2337658.93E-4","-33.6810268.93E-4"
"480","-71.2219248.93E-4","-33.6805158.93E-4"
"482","-71.1962058.93E-4","-33.7408918.93E-4"
"484","-71.1962058.93E-4","-33.7408918.93E-4"
"485","-71.2122128.93E-4","-33.6761938.93E-4"
"486","-71.2108548.93E-4","-33.6875888.93E-4"
"487","-71.2243048.93E-4","-33.7408918.93E-4"
"489","-71.1234828.93E-4","-33.5181128.93E-4"
"490","-71.2270518.93E-4","-33.6853838.93E-4"
"491","-71.150368.93E-4","-33.6561978.93E-4"
"492","-71.2156378.93E-4","-33.6897168.93E-4"
"493","-71.1962058.93E-4","-33.7408918.93E-4"
"494","-71.1962058.93E-4","-33.7408918.93E-4"
"495","-71.1962058.93E-4","-33.7408918.93E-4"
"496","-71.2298138.93E-4","-33.6861238.93E-4"
"497","-71.1962058.93E-4","-33.7408918.93E-4"
"498","-71.22858.93E-4","-33.6877528.93E-4"
"502","-71.1962058.93E-4","-33.7408918.93E-4"
"503","-71.1962058.93E-4","-33.7408918.93E-4"
"504","-71.0353398.93E-4","-33.6668598.93E-4"
"505","-71.1752098.93E-4","-33.6746228.93E-4"
"506","-71.1962058.93E-4","-33.7408918.93E-4"
"508","-71.2263188.93E-4","-33.6853498.93E-4"
"509","-71.449898.93E-4","-33.9279868.93E-4"
"510","-71.2363438.93E-4","-33.6837698.93E-4"
"511","-71.2239538.93E-4","-33.6801648.93E-4"
"512","-71.1962058.93E-4","-33.7408918.93E-4"
"513","-71.1962058.93E-4","-33.7408918.93E-4"
"514","-71.2045298.93E-4","-33.6779378.93E-4"
"515","-71.1962058.93E-4","-33.7408918.93E-4"
"516","-72.9935538.93E-4","-41.5752838.93E-4"
"517","-71.1962058.93E-4","-33.7408918.93E-4"
"518","-71.2257548.93E-4","-33.6860088.93E-4"
"520","-71.2216498.93E-4","-33.6982128.93E-4"
"521","-71.2262278.93E-4","-33.6896258.93E-4"
"523","-71.726418.93E-4","-34.1152928.93E-4"
"524","-70.9486928.93E-4","-33.7509578.93E-4"
"525","-71.1962058.93E-4","-34.1723218.93E-4"
"526","-71.2263498.93E-4","-33.6805888.93E-4"
"527","-71.2080848.93E-4","-33.6756558.93E-4"
"528","-71.1508488.93E-4","-33.6468858.93E-4"
"529","-71.2133568.93E-4","-33.6885458.93E-4"
"531","-71.1962058.93E-4","-33.7408918.93E-4"
"533","-71.2197198.93E-4","-33.7051248.93E-4"
"534","-71.1962058.93E-4","-33.7408918.93E-4"
"535","-71.1962058.93E-4","-33.7408918.93E-4"
"536","-71.1962058.93E-4","-33.7408918.93E-4"
"537","-71.2022258.93E-4","-33.6785588.93E-4"
"538","-71.0551998.93E-4","-34.039048.93E-4"
"539","-71.2118458.93E-4","-33.4961098.93E-4"
"541","-71.1962058.93E-4","-33.7408918.93E-4"
"542","-71.1962058.93E-4","-33.7408918.93E-4"
"543","-71.2259458.93E-4","-33.6807828.93E-4"
"544","-71.1210258.93E-4","-33.5170788.93E-4"
"546","-71.2199178.93E-4","-33.5691918.93E-4"
"547","-71.1496358.93E-4","-33.6495938.93E-4"
"548","-71.2299428.93E-4","-33.6990248.93E-4"
"549","-71.1864328.93E-4","-33.6778568.93E-4"
"550","-70.7891548.93E-4","-33.5070768.93E-4"
"552","-71.2276388.93E-4","-33.6864138.93E-4"
"553","-70.7941748.93E-4","-33.5079928.93E-4"
"554","-71.1978538.93E-4","-33.6838918.93E-4"
"555","-71.2190868.93E-4","-33.6800168.93E-4"
"556","-71.2079938.93E-4","-33.6791658.93E-4"
"557","-71.1501778.93E-4","-33.6548358.93E-4"
"558","-71.2295388.93E-4","-33.6824428.93E-4"
"559","-71.22678.93E-4","-33.6860478.93E-4"
"560","-71.2177738.93E-4","-33.7408918.93E-4"
"562","-71.2231458.93E-4","-33.6813938.93E-4"
"563","-71.2228788.93E-4","-33.7408918.93E-4"
"564","-71.1962058.93E-4","-33.7408918.93E-4"
"565","-71.1868748.93E-4","-33.6782158.93E-4"
"566","-71.154518.93E-4","-33.6520168.93E-4"
"567","-71.2305078.93E-4","-33.6853148.93E-4"
"568","-71.1962058.93E-4","-33.7408918.93E-4"
"569","-71.2244958.93E-4","-33.6946918.93E-4"
"570","-71.2213298.93E-4","-33.6935778.93E-4"
"572","-71.2156758.93E-4","-33.6815618.93E-4"
"573","-71.225678.93E-4","-33.6805618.93E-4"
"574","-71.1962058.93E-4","-33.7408918.93E-4"
"575","-71.1962058.93E-4","-33.7408918.93E-4"
"576","-70.7195138.93E-4","-33.3526318.93E-4"
"577","-71.1962058.93E-4","-33.7408918.93E-4"
"579","-71.0937738.93E-4","-34.036518.93E-4"
"580","-71.2262278.93E-4","-33.680878.93E-4"
"581","-71.2180188.93E-4","-33.7029538.93E-4"
"582","-70.6432118.93E-4","-33.4439548.93E-4"
"583","-71.2182928.93E-4","-33.6930168.93E-4"
"584","-71.449898.93E-4","-33.9279868.93E-4"
"585","-71.1962058.93E-4","-33.7408918.93E-4"
"586","-71.2275478.93E-4","-33.6825648.93E-4"
"587","-71.205048.93E-4","-33.7408918.93E-4"
"588","-71.1962058.93E-4","-33.7408918.93E-4"
"589","-71.1962058.93E-4","-33.7408918.93E-4"
"590","-70.7291498.93E-4","-33.4471448.93E-4"
"591","-71.1962058.93E-4","-33.7408918.93E-4"
"592","-71.2311488.93E-4","-33.6819998.93E-4"
"593","-71.1962058.93E-4","-33.7408918.93E-4"
"595","-71.227768.93E-4","-33.6808558.93E-4"
"597","-71.1962058.93E-4","-33.7408918.93E-4"
"598","-71.1484688.93E-4","-33.6514218.93E-4"
"600","-71.2728968.93E-4","-33.7408918.93E-4"
"602","-71.1962058.93E-4","-33.7408918.93E-4"
"604","-71.449898.93E-4","-33.9279868.93E-4"
"605","-71.2207188.93E-4","-33.7013788.93E-4"
"607","-71.2235878.93E-4","-33.7001578.93E-4"
"608","-71.1962058.93E-4","-33.7408918.93E-4"
"609","-70.9795238.93E-4","-33.6795928.93E-4"
"610","-70.9795238.93E-4","-33.6795928.93E-4"
"611","-71.2060628.93E-4","-33.7408918.93E-4"
"612","-71.2247928.93E-4","-33.6835678.93E-4"
"613","-71.1962058.93E-4","-33.7408918.93E-4"
"615","-70.5568168.93E-4","-33.5274018.93E-4"
"616","-71.2286618.93E-4","-33.6809588.93E-4"
"617","-71.1962058.93E-4","-33.7408918.93E-4"
"619","-71.1962058.93E-4","-33.7408918.93E-4"
"621","-71.1499948.93E-4","-33.6523558.93E-4"
"622","-71.2025998.93E-4","-33.679318.93E-4"
"623","-71.2284168.93E-4","-33.6880238.93E-4"
"624","-71.2151038.93E-4","-33.6642348.93E-4"
